"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"3481" 39 "admin." "married" "secondary" "no" 598 "yes" "no" "unknown" 15 "may" 444 1 -1 0 "unknown" "no"
"3482" 43 "blue-collar" "divorced" "primary" "no" 92 "yes" "no" "unknown" 15 "may" 237 2 -1 0 "unknown" "no"
"3483" 33 "management" "single" "tertiary" "no" -625 "yes" "no" "unknown" 15 "may" 399 1 -1 0 "unknown" "no"
"3484" 59 "management" "married" "tertiary" "no" 2319 "yes" "no" "unknown" 15 "may" 132 32 -1 0 "unknown" "no"
"3485" 48 "entrepreneur" "married" "tertiary" "no" 981 "yes" "no" "unknown" 15 "may" 995 2 -1 0 "unknown" "no"
"3486" 31 "blue-collar" "married" "primary" "no" 605 "yes" "no" "unknown" 15 "may" 334 10 -1 0 "unknown" "no"
"3487" 47 "management" "divorced" "tertiary" "no" 10399 "yes" "no" "unknown" 15 "may" 59 2 -1 0 "unknown" "no"
"3488" 54 "technician" "divorced" "secondary" "no" 784 "yes" "yes" "unknown" 15 "may" 579 1 -1 0 "unknown" "no"
"3489" 48 "blue-collar" "married" "primary" "no" 680 "yes" "no" "unknown" 15 "may" 387 4 -1 0 "unknown" "no"
"3490" 33 "management" "divorced" "tertiary" "no" 893 "yes" "no" "unknown" 15 "may" 279 9 -1 0 "unknown" "no"
"3491" 27 "services" "married" "secondary" "no" 94 "yes" "no" "unknown" 15 "may" 352 2 -1 0 "unknown" "no"
"3492" 47 "admin." "married" "secondary" "no" 257 "yes" "no" "unknown" 15 "may" 484 11 -1 0 "unknown" "no"
"3493" 56 "blue-collar" "single" "primary" "no" 739 "yes" "no" "unknown" 15 "may" 95 1 -1 0 "unknown" "no"
"3494" 26 "technician" "single" "secondary" "no" 2 "yes" "yes" "unknown" 15 "may" 461 1 -1 0 "unknown" "no"
"3495" 55 "management" "married" "unknown" "yes" -171 "yes" "no" "unknown" 15 "may" 30 2 -1 0 "unknown" "no"
"3496" 33 "blue-collar" "married" "secondary" "no" 217 "yes" "no" "unknown" 15 "may" 561 1 -1 0 "unknown" "no"
"3497" 52 "blue-collar" "married" "unknown" "no" 826 "yes" "no" "unknown" 15 "may" 468 2 -1 0 "unknown" "no"
"3498" 60 "services" "single" "primary" "no" 313 "yes" "no" "unknown" 15 "may" 920 2 -1 0 "unknown" "yes"
"3499" 50 "management" "married" "tertiary" "no" 106 "yes" "no" "unknown" 15 "may" 388 2 -1 0 "unknown" "no"
"3500" 43 "blue-collar" "married" "secondary" "no" 4520 "yes" "no" "unknown" 15 "may" 100 4 -1 0 "unknown" "no"
"3502" 54 "management" "married" "primary" "no" 366 "yes" "no" "unknown" 15 "may" 589 1 -1 0 "unknown" "no"
"3503" 30 "admin." "divorced" "secondary" "no" 370 "yes" "no" "unknown" 15 "may" 160 1 -1 0 "unknown" "no"
"3504" 50 "management" "married" "tertiary" "no" 4904 "yes" "no" "unknown" 15 "may" 438 2 -1 0 "unknown" "no"
"3505" 48 "technician" "married" "secondary" "no" 0 "yes" "yes" "unknown" 15 "may" 964 2 -1 0 "unknown" "no"
"3506" 55 "services" "divorced" "secondary" "no" 72 "yes" "yes" "unknown" 15 "may" 384 4 -1 0 "unknown" "no"
"3508" 48 "management" "married" "unknown" "no" 1103 "yes" "no" "unknown" 15 "may" 52 1 -1 0 "unknown" "no"
"3509" 36 "blue-collar" "single" "secondary" "no" 1392 "yes" "no" "unknown" 15 "may" 205 2 -1 0 "unknown" "no"
"3510" 41 "retired" "divorced" "primary" "no" -233 "yes" "no" "unknown" 15 "may" 1156 2 -1 0 "unknown" "yes"
"3511" 30 "management" "single" "tertiary" "no" 78 "yes" "no" "unknown" 15 "may" 73 2 -1 0 "unknown" "no"
"3512" 59 "management" "single" "secondary" "no" 671 "yes" "yes" "unknown" 15 "may" 157 5 -1 0 "unknown" "no"
"3513" 27 "blue-collar" "single" "secondary" "no" 228 "yes" "yes" "unknown" 15 "may" 186 5 -1 0 "unknown" "no"
"3515" 45 "services" "married" "secondary" "no" 520 "yes" "no" "unknown" 15 "may" 714 4 -1 0 "unknown" "no"
"3516" 58 "blue-collar" "married" "primary" "no" 3501 "yes" "no" "unknown" 15 "may" 544 3 -1 0 "unknown" "no"
"3517" 44 "technician" "married" "secondary" "no" 185 "yes" "no" "unknown" 15 "may" 194 2 -1 0 "unknown" "no"
"3518" 43 "blue-collar" "married" "primary" "no" 108 "yes" "yes" "unknown" 15 "may" 420 4 -1 0 "unknown" "no"
"3519" 59 "retired" "married" "primary" "no" 1423 "yes" "no" "unknown" 15 "may" 584 2 -1 0 "unknown" "no"
"3520" 41 "blue-collar" "married" "primary" "no" 2453 "yes" "no" "unknown" 15 "may" 1052 1 -1 0 "unknown" "yes"
"3521" 43 "housemaid" "married" "primary" "no" 18 "yes" "yes" "unknown" 15 "may" 192 3 -1 0 "unknown" "no"
"3522" 49 "services" "single" "secondary" "no" 3061 "yes" "no" "unknown" 15 "may" 155 2 -1 0 "unknown" "no"
"3523" 44 "blue-collar" "married" "primary" "no" 0 "yes" "no" "unknown" 15 "may" 226 6 -1 0 "unknown" "no"
"3524" 48 "blue-collar" "married" "primary" "no" 559 "yes" "no" "unknown" 15 "may" 1231 2 -1 0 "unknown" "no"
"3525" 40 "blue-collar" "married" "primary" "no" 902 "yes" "no" "unknown" 15 "may" 619 4 -1 0 "unknown" "no"
"3526" 43 "blue-collar" "single" "secondary" "no" 421 "yes" "no" "unknown" 15 "may" 298 3 -1 0 "unknown" "no"
"3527" 26 "blue-collar" "married" "primary" "no" 500 "yes" "no" "unknown" 15 "may" 21 6 -1 0 "unknown" "no"
"3528" 46 "blue-collar" "married" "secondary" "no" 756 "yes" "no" "unknown" 15 "may" 401 7 -1 0 "unknown" "no"
"3529" 58 "blue-collar" "married" "secondary" "no" 288 "yes" "no" "unknown" 15 "may" 404 7 -1 0 "unknown" "no"
"3530" 53 "blue-collar" "married" "secondary" "no" 1140 "yes" "no" "unknown" 15 "may" 241 32 -1 0 "unknown" "no"
"3531" 56 "services" "married" "secondary" "no" 2658 "yes" "no" "unknown" 15 "may" 302 1 -1 0 "unknown" "no"
"3532" 43 "blue-collar" "married" "primary" "no" 632 "yes" "no" "unknown" 15 "may" 440 2 -1 0 "unknown" "no"
"3533" 36 "blue-collar" "single" "primary" "no" 263 "yes" "no" "unknown" 15 "may" 172 2 -1 0 "unknown" "no"
"3534" 34 "blue-collar" "married" "unknown" "no" -17 "yes" "no" "unknown" 15 "may" 319 7 -1 0 "unknown" "no"
"3535" 51 "blue-collar" "married" "secondary" "no" 701 "yes" "no" "unknown" 15 "may" 1051 3 -1 0 "unknown" "no"
"3536" 51 "blue-collar" "married" "primary" "no" 4497 "yes" "no" "unknown" 15 "may" 276 3 -1 0 "unknown" "no"
"3537" 45 "blue-collar" "married" "primary" "no" 810 "yes" "no" "unknown" 15 "may" 213 4 -1 0 "unknown" "no"
"3538" 54 "blue-collar" "married" "primary" "no" -219 "yes" "no" "unknown" 15 "may" 276 4 -1 0 "unknown" "no"
"3539" 42 "admin." "married" "secondary" "no" 679 "yes" "no" "unknown" 15 "may" 194 2 -1 0 "unknown" "no"
"3540" 53 "services" "married" "secondary" "no" 2925 "yes" "no" "unknown" 15 "may" 1392 4 -1 0 "unknown" "no"
"3541" 35 "self-employed" "single" "primary" "no" 181 "yes" "no" "unknown" 15 "may" 19 8 -1 0 "unknown" "no"
"3542" 49 "management" "married" "tertiary" "no" 3840 "yes" "no" "unknown" 15 "may" 146 4 -1 0 "unknown" "no"
"3543" 55 "technician" "married" "secondary" "no" 2014 "yes" "yes" "unknown" 15 "may" 253 2 -1 0 "unknown" "no"
"3544" 31 "technician" "single" "secondary" "no" 1819 "yes" "no" "unknown" 15 "may" 226 2 -1 0 "unknown" "no"
"3545" 52 "blue-collar" "married" "secondary" "no" 665 "yes" "no" "unknown" 15 "may" 57 4 -1 0 "unknown" "no"
"3546" 50 "housemaid" "married" "primary" "no" 395 "yes" "no" "unknown" 15 "may" 419 2 -1 0 "unknown" "no"
"3547" 32 "services" "married" "secondary" "no" 55 "yes" "no" "unknown" 15 "may" 546 9 -1 0 "unknown" "no"
"3548" 34 "blue-collar" "married" "secondary" "no" 326 "yes" "yes" "unknown" 15 "may" 150 2 -1 0 "unknown" "no"
"3549" 42 "technician" "single" "secondary" "no" 1364 "yes" "no" "unknown" 15 "may" 1867 6 -1 0 "unknown" "yes"
"3550" 33 "management" "single" "secondary" "yes" -174 "yes" "no" "unknown" 15 "may" 156 5 -1 0 "unknown" "no"
"3551" 43 "management" "married" "tertiary" "no" 5670 "yes" "no" "unknown" 15 "may" 184 2 -1 0 "unknown" "no"
"3553" 25 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "unknown" 15 "may" 244 2 -1 0 "unknown" "no"
"3554" 49 "technician" "married" "secondary" "no" 3657 "yes" "no" "unknown" 15 "may" 328 4 -1 0 "unknown" "no"
"3555" 56 "admin." "married" "secondary" "no" 2256 "yes" "no" "unknown" 15 "may" 171 2 -1 0 "unknown" "no"
"3556" 43 "blue-collar" "married" "primary" "no" 778 "yes" "yes" "unknown" 15 "may" 284 5 -1 0 "unknown" "no"
"3557" 41 "blue-collar" "married" "secondary" "no" 59 "yes" "no" "unknown" 15 "may" 75 8 -1 0 "unknown" "no"
"3558" 46 "blue-collar" "married" "secondary" "no" 668 "yes" "no" "unknown" 15 "may" 1263 2 -1 0 "unknown" "yes"
"3559" 60 "retired" "single" "tertiary" "no" 7440 "yes" "no" "unknown" 15 "may" 92 3 -1 0 "unknown" "no"
"3560" 48 "blue-collar" "married" "primary" "no" 1001 "yes" "no" "unknown" 15 "may" 422 2 -1 0 "unknown" "no"
"3563" 50 "blue-collar" "married" "secondary" "no" 1604 "yes" "no" "unknown" 15 "may" 267 5 -1 0 "unknown" "no"
"3564" 36 "management" "married" "tertiary" "no" 900 "yes" "no" "unknown" 15 "may" 475 2 -1 0 "unknown" "no"
"3565" 44 "management" "married" "secondary" "no" 2984 "yes" "no" "unknown" 15 "may" 770 2 -1 0 "unknown" "no"
"3566" 40 "blue-collar" "married" "primary" "no" 2562 "yes" "no" "unknown" 15 "may" 487 4 -1 0 "unknown" "no"
"3567" 55 "admin." "married" "secondary" "no" 1102 "yes" "no" "unknown" 15 "may" 126 2 -1 0 "unknown" "no"
"3568" 24 "blue-collar" "single" "primary" "no" 758 "yes" "no" "unknown" 15 "may" 129 1 -1 0 "unknown" "no"
"3569" 52 "blue-collar" "married" "primary" "no" 1079 "yes" "no" "unknown" 15 "may" 257 7 -1 0 "unknown" "no"
"3570" 49 "services" "married" "secondary" "no" 2201 "yes" "no" "unknown" 15 "may" 233 3 -1 0 "unknown" "no"
"3571" 30 "services" "married" "secondary" "no" 271 "yes" "no" "unknown" 15 "may" 365 1 -1 0 "unknown" "no"
"3572" 32 "services" "single" "secondary" "no" 772 "yes" "no" "unknown" 15 "may" 697 3 -1 0 "unknown" "yes"
"3573" 46 "technician" "divorced" "secondary" "no" 435 "yes" "no" "unknown" 15 "may" 192 3 -1 0 "unknown" "no"
"3574" 36 "blue-collar" "married" "secondary" "no" 412 "yes" "no" "unknown" 15 "may" 244 2 -1 0 "unknown" "no"
"3575" 44 "technician" "divorced" "secondary" "no" 809 "yes" "no" "unknown" 15 "may" 118 4 -1 0 "unknown" "no"
"3578" 44 "blue-collar" "married" "primary" "no" 412 "yes" "no" "unknown" 15 "may" 56 13 -1 0 "unknown" "no"
"3579" 23 "services" "single" "secondary" "no" 496 "yes" "no" "unknown" 15 "may" 430 2 -1 0 "unknown" "no"
"3580" 45 "blue-collar" "divorced" "primary" "no" 749 "yes" "no" "unknown" 15 "may" 242 6 -1 0 "unknown" "no"
"3581" 54 "management" "single" "tertiary" "no" 1439 "yes" "no" "unknown" 15 "may" 809 3 -1 0 "unknown" "no"
"3582" 43 "management" "married" "tertiary" "no" 2767 "yes" "no" "unknown" 15 "may" 317 7 -1 0 "unknown" "no"
"3583" 44 "blue-collar" "married" "primary" "no" 140 "yes" "no" "unknown" 15 "may" 7 9 -1 0 "unknown" "no"
"3584" 52 "blue-collar" "married" "primary" "no" 4015 "yes" "no" "unknown" 15 "may" 493 2 -1 0 "unknown" "no"
"3585" 37 "blue-collar" "married" "secondary" "no" 77 "yes" "no" "unknown" 15 "may" 381 7 -1 0 "unknown" "no"
"3586" 53 "management" "single" "tertiary" "no" 1074 "yes" "no" "unknown" 15 "may" 523 2 -1 0 "unknown" "no"
"3587" 31 "blue-collar" "married" "secondary" "no" -720 "yes" "yes" "unknown" 15 "may" 112 2 -1 0 "unknown" "no"
"3588" 56 "blue-collar" "married" "primary" "no" 690 "yes" "no" "unknown" 15 "may" 309 2 -1 0 "unknown" "no"
"3589" 40 "management" "married" "primary" "no" 1231 "yes" "yes" "unknown" 15 "may" 184 2 -1 0 "unknown" "no"
"3590" 58 "management" "married" "tertiary" "no" 714 "yes" "no" "unknown" 15 "may" 850 6 -1 0 "unknown" "no"
"3591" 42 "blue-collar" "married" "primary" "no" 1742 "yes" "no" "unknown" 15 "may" 420 2 -1 0 "unknown" "no"
"3592" 59 "retired" "divorced" "secondary" "no" 337 "yes" "no" "unknown" 15 "may" 118 4 -1 0 "unknown" "no"
"3593" 45 "technician" "married" "secondary" "no" -237 "yes" "yes" "unknown" 15 "may" 71 3 -1 0 "unknown" "no"
"3594" 53 "admin." "married" "secondary" "no" 1739 "yes" "no" "unknown" 15 "may" 103 3 -1 0 "unknown" "no"
"3595" 55 "technician" "married" "tertiary" "no" 874 "yes" "no" "unknown" 15 "may" 314 11 -1 0 "unknown" "no"
"3596" 60 "admin." "married" "secondary" "no" 1880 "yes" "no" "unknown" 15 "may" 196 4 -1 0 "unknown" "no"
"3597" 48 "entrepreneur" "married" "primary" "no" 3705 "yes" "no" "unknown" 15 "may" 151 2 -1 0 "unknown" "no"
"3598" 43 "technician" "single" "secondary" "no" 1195 "yes" "no" "unknown" 15 "may" 516 9 -1 0 "unknown" "no"
"3599" 47 "technician" "married" "secondary" "no" 2781 "yes" "no" "unknown" 15 "may" 855 4 -1 0 "unknown" "no"
"3600" 33 "blue-collar" "married" "secondary" "no" 175 "yes" "no" "unknown" 15 "may" 392 2 -1 0 "unknown" "no"
"3602" 60 "management" "divorced" "primary" "no" 38 "yes" "no" "unknown" 15 "may" 78 4 -1 0 "unknown" "no"
"3603" 52 "blue-collar" "married" "secondary" "no" 2206 "yes" "no" "unknown" 15 "may" 875 5 -1 0 "unknown" "no"
"3604" 31 "admin." "single" "secondary" "no" 358 "yes" "no" "unknown" 15 "may" 124 2 -1 0 "unknown" "no"
"3605" 31 "unemployed" "single" "primary" "no" 0 "yes" "no" "unknown" 15 "may" 24 18 -1 0 "unknown" "no"
"3606" 53 "technician" "married" "secondary" "no" 4541 "yes" "no" "unknown" 15 "may" 190 6 -1 0 "unknown" "no"
"3607" 45 "blue-collar" "married" "secondary" "no" 120 "yes" "yes" "unknown" 15 "may" 53 3 -1 0 "unknown" "no"
"3608" 56 "blue-collar" "married" "secondary" "no" -382 "yes" "no" "unknown" 15 "may" 278 4 -1 0 "unknown" "no"
"3609" 36 "technician" "married" "secondary" "no" 146 "yes" "yes" "unknown" 15 "may" 284 2 -1 0 "unknown" "no"
"3610" 40 "services" "married" "secondary" "no" 574 "yes" "no" "unknown" 15 "may" 68 3 -1 0 "unknown" "no"
"3611" 42 "blue-collar" "married" "primary" "no" 2519 "yes" "no" "unknown" 15 "may" 262 4 -1 0 "unknown" "no"
"3612" 52 "admin." "married" "secondary" "no" 395 "yes" "no" "unknown" 15 "may" 391 3 -1 0 "unknown" "no"
"3613" 46 "self-employed" "divorced" "tertiary" "no" 8717 "yes" "no" "unknown" 15 "may" 343 5 -1 0 "unknown" "no"
"3614" 59 "admin." "divorced" "secondary" "no" 975 "yes" "no" "unknown" 15 "may" 263 4 -1 0 "unknown" "no"
"3615" 41 "technician" "married" "secondary" "no" 768 "yes" "no" "unknown" 15 "may" 214 4 -1 0 "unknown" "no"
"3616" 61 "retired" "married" "secondary" "no" 280 "yes" "no" "unknown" 15 "may" 88 3 -1 0 "unknown" "no"
"3619" 55 "management" "single" "tertiary" "no" 1092 "yes" "yes" "unknown" 15 "may" 202 4 -1 0 "unknown" "no"
"3620" 54 "management" "married" "secondary" "no" 1394 "yes" "no" "unknown" 15 "may" 438 5 -1 0 "unknown" "no"
"3621" 55 "services" "married" "secondary" "no" 151 "yes" "no" "unknown" 15 "may" 88 2 -1 0 "unknown" "no"
"3622" 31 "admin." "married" "unknown" "no" -295 "yes" "no" "unknown" 15 "may" 311 3 -1 0 "unknown" "no"
"3623" 43 "blue-collar" "married" "primary" "no" 7727 "yes" "no" "unknown" 15 "may" 302 8 -1 0 "unknown" "no"
"3625" 31 "blue-collar" "single" "secondary" "no" 33 "yes" "no" "unknown" 15 "may" 214 4 -1 0 "unknown" "no"
"3626" 34 "blue-collar" "married" "secondary" "no" 452 "yes" "no" "unknown" 15 "may" 90 3 -1 0 "unknown" "no"
"3627" 31 "management" "single" "tertiary" "no" 635 "yes" "no" "unknown" 15 "may" 293 2 -1 0 "unknown" "no"
"3628" 23 "services" "single" "secondary" "no" 75 "yes" "no" "unknown" 15 "may" 448 4 -1 0 "unknown" "no"
"3629" 35 "technician" "single" "tertiary" "no" 1455 "yes" "no" "unknown" 15 "may" 70 6 -1 0 "unknown" "no"
"3630" 43 "blue-collar" "married" "primary" "no" 2605 "yes" "no" "unknown" 15 "may" 347 4 -1 0 "unknown" "no"
"3632" 45 "technician" "married" "secondary" "no" 89 "yes" "no" "unknown" 15 "may" 175 2 -1 0 "unknown" "no"
"3633" 29 "technician" "married" "secondary" "no" 84 "yes" "no" "unknown" 15 "may" 222 12 -1 0 "unknown" "no"
"3634" 27 "technician" "married" "secondary" "no" 7 "yes" "no" "unknown" 15 "may" 98 2 -1 0 "unknown" "no"
"3635" 52 "blue-collar" "married" "primary" "no" 238 "yes" "no" "unknown" 15 "may" 734 5 -1 0 "unknown" "no"
"3638" 52 "technician" "divorced" "secondary" "no" 409 "yes" "no" "unknown" 15 "may" 73 7 -1 0 "unknown" "no"
"3639" 60 "retired" "married" "primary" "no" 894 "yes" "no" "unknown" 15 "may" 65 7 -1 0 "unknown" "no"
"3640" 52 "services" "married" "secondary" "no" 108 "yes" "no" "unknown" 15 "may" 543 12 -1 0 "unknown" "no"
"3641" 45 "admin." "married" "secondary" "no" 805 "yes" "no" "unknown" 15 "may" 186 3 -1 0 "unknown" "no"
"3643" 56 "entrepreneur" "married" "tertiary" "no" -124 "yes" "no" "unknown" 15 "may" 374 5 -1 0 "unknown" "no"
"3644" 51 "blue-collar" "married" "secondary" "no" 1414 "yes" "no" "unknown" 15 "may" 241 2 -1 0 "unknown" "no"
"3645" 50 "blue-collar" "married" "secondary" "no" 6258 "yes" "no" "unknown" 15 "may" 139 7 -1 0 "unknown" "no"
"3646" 39 "self-employed" "married" "tertiary" "no" -176 "yes" "no" "unknown" 15 "may" 156 13 -1 0 "unknown" "no"
"3648" 51 "self-employed" "single" "secondary" "no" 1640 "yes" "no" "unknown" 15 "may" 67 4 -1 0 "unknown" "no"
"3649" 45 "blue-collar" "married" "primary" "no" 91 "yes" "no" "unknown" 15 "may" 239 2 -1 0 "unknown" "no"
"3650" 41 "management" "single" "tertiary" "no" 480 "yes" "no" "unknown" 15 "may" 178 2 -1 0 "unknown" "no"
"3651" 28 "blue-collar" "single" "primary" "no" 643 "yes" "no" "unknown" 15 "may" 297 1 -1 0 "unknown" "no"
"3652" 51 "blue-collar" "married" "unknown" "no" 2547 "yes" "no" "unknown" 15 "may" 491 2 -1 0 "unknown" "no"
"3653" 45 "blue-collar" "married" "unknown" "no" 110 "yes" "no" "unknown" 15 "may" 377 4 -1 0 "unknown" "no"
"3655" 43 "management" "single" "secondary" "no" -228 "yes" "yes" "unknown" 16 "may" 122 2 -1 0 "unknown" "no"
"3656" 53 "retired" "married" "secondary" "no" 1139 "yes" "no" "unknown" 16 "may" 107 6 -1 0 "unknown" "no"
"3657" 50 "admin." "divorced" "secondary" "no" 1332 "yes" "no" "unknown" 16 "may" 95 3 -1 0 "unknown" "no"
"3658" 55 "technician" "married" "secondary" "no" 0 "yes" "no" "unknown" 16 "may" 248 3 -1 0 "unknown" "no"
"3659" 52 "blue-collar" "married" "primary" "no" 779 "yes" "no" "unknown" 16 "may" 30 3 -1 0 "unknown" "no"
"3660" 53 "admin." "married" "primary" "no" 228 "yes" "no" "unknown" 16 "may" 97 1 -1 0 "unknown" "no"
"3661" 51 "blue-collar" "married" "secondary" "no" 22 "yes" "no" "unknown" 16 "may" 336 2 -1 0 "unknown" "no"
"3662" 31 "admin." "single" "secondary" "no" 0 "yes" "no" "unknown" 16 "may" 28 4 -1 0 "unknown" "no"
"3663" 41 "technician" "single" "secondary" "no" 2919 "yes" "no" "unknown" 16 "may" 329 3 -1 0 "unknown" "no"
"3664" 39 "blue-collar" "married" "primary" "no" 186 "yes" "no" "unknown" 16 "may" 208 3 -1 0 "unknown" "no"
"3665" 60 "management" "divorced" "secondary" "no" 773 "yes" "yes" "unknown" 16 "may" 597 22 -1 0 "unknown" "no"
"3666" 39 "technician" "married" "unknown" "no" 880 "yes" "no" "unknown" 16 "may" 29 1 -1 0 "unknown" "no"
"3667" 41 "management" "married" "secondary" "no" 218 "yes" "no" "unknown" 16 "may" 247 1 -1 0 "unknown" "no"
"3668" 36 "blue-collar" "married" "secondary" "no" 512 "yes" "no" "unknown" 16 "may" 343 1 -1 0 "unknown" "no"
"3669" 40 "blue-collar" "single" "secondary" "no" 1101 "yes" "no" "unknown" 16 "may" 214 1 -1 0 "unknown" "no"
"3670" 29 "blue-collar" "married" "secondary" "no" 1956 "yes" "no" "unknown" 16 "may" 266 6 -1 0 "unknown" "no"
"3672" 45 "blue-collar" "divorced" "primary" "no" 104 "yes" "no" "unknown" 16 "may" 206 4 -1 0 "unknown" "no"
"3674" 31 "housemaid" "single" "secondary" "no" 1301 "yes" "no" "unknown" 16 "may" 69 15 -1 0 "unknown" "no"
"3676" 40 "technician" "married" "secondary" "no" 75 "yes" "no" "unknown" 16 "may" 259 1 -1 0 "unknown" "no"
"3677" 40 "services" "married" "primary" "no" 44 "yes" "no" "unknown" 16 "may" 144 1 -1 0 "unknown" "no"
"3678" 36 "services" "single" "unknown" "no" 281 "yes" "no" "unknown" 16 "may" 515 1 -1 0 "unknown" "yes"
"3679" 40 "admin." "married" "secondary" "no" 2 "yes" "no" "unknown" 16 "may" 29 1 -1 0 "unknown" "no"
"3680" 35 "management" "single" "tertiary" "no" 205 "yes" "no" "unknown" 16 "may" 512 1 -1 0 "unknown" "no"
"3681" 39 "blue-collar" "married" "primary" "no" 2133 "yes" "yes" "unknown" 16 "may" 179 1 -1 0 "unknown" "no"
"3682" 39 "technician" "married" "tertiary" "no" 94 "yes" "yes" "unknown" 16 "may" 813 1 -1 0 "unknown" "yes"
"3683" 30 "self-employed" "single" "tertiary" "no" 901 "yes" "yes" "unknown" 16 "may" 601 1 -1 0 "unknown" "no"
"3684" 57 "management" "married" "tertiary" "no" 3431 "yes" "no" "unknown" 16 "may" 73 1 -1 0 "unknown" "no"
"3685" 60 "services" "married" "secondary" "no" 8837 "yes" "no" "unknown" 16 "may" 144 4 -1 0 "unknown" "no"
"3686" 55 "technician" "married" "secondary" "no" 726 "yes" "no" "unknown" 16 "may" 271 1 -1 0 "unknown" "no"
"3687" 40 "technician" "married" "secondary" "no" 26 "yes" "no" "unknown" 16 "may" 230 3 -1 0 "unknown" "no"
"3688" 27 "student" "single" "tertiary" "no" 66 "yes" "no" "unknown" 16 "may" 456 1 -1 0 "unknown" "no"
"3689" 40 "admin." "married" "secondary" "no" 2523 "yes" "no" "unknown" 16 "may" 75 1 -1 0 "unknown" "no"
"3690" 28 "management" "married" "tertiary" "no" 82 "yes" "yes" "unknown" 16 "may" 225 1 -1 0 "unknown" "no"
"3691" 32 "management" "married" "tertiary" "no" 0 "yes" "no" "unknown" 16 "may" 387 1 -1 0 "unknown" "no"
"3692" 53 "management" "single" "secondary" "no" 5558 "yes" "no" "unknown" 16 "may" 286 3 -1 0 "unknown" "no"
"3693" 29 "admin." "single" "secondary" "no" -507 "yes" "no" "unknown" 16 "may" 286 1 -1 0 "unknown" "no"
"3694" 29 "technician" "single" "tertiary" "no" 47 "yes" "no" "unknown" 16 "may" 111 11 -1 0 "unknown" "no"
"3696" 32 "management" "married" "secondary" "no" 1423 "yes" "no" "unknown" 16 "may" 223 3 -1 0 "unknown" "no"
"3697" 47 "services" "married" "secondary" "no" 51 "yes" "yes" "unknown" 16 "may" 312 1 -1 0 "unknown" "no"
