"age" "job" "marital" "education" "default" "balance" "housing" "loan" "contact" "day" "month" "duration" "campaign" "pdays" "previous" "poutcome" "y"
"4532" 39 "blue-collar" "married" "primary" "no" 780 "yes" "no" "unknown" 20 "may" 311 1 -1 0 "unknown" "no"
"4534" 34 "blue-collar" "married" "primary" "no" 161 "yes" "yes" "unknown" 20 "may" 177 1 -1 0 "unknown" "no"
"4535" 36 "blue-collar" "divorced" "secondary" "no" 221 "yes" "no" "unknown" 20 "may" 189 1 -1 0 "unknown" "no"
"4536" 32 "blue-collar" "single" "secondary" "no" 706 "yes" "no" "unknown" 20 "may" 152 1 -1 0 "unknown" "no"
"4540" 32 "blue-collar" "married" "secondary" "no" 489 "yes" "no" "unknown" 20 "may" 212 1 -1 0 "unknown" "no"
"4541" 42 "blue-collar" "married" "primary" "no" 1059 "yes" "no" "unknown" 20 "may" 163 2 -1 0 "unknown" "no"
"4545" 33 "blue-collar" "married" "secondary" "no" -53 "yes" "no" "unknown" 20 "may" 172 1 -1 0 "unknown" "no"
"4551" 35 "blue-collar" "married" "primary" "no" 356 "yes" "yes" "unknown" 20 "may" 474 2 -1 0 "unknown" "no"
"4552" 36 "blue-collar" "married" "unknown" "no" 722 "yes" "no" "unknown" 20 "may" 268 2 -1 0 "unknown" "no"
"4556" 32 "blue-collar" "married" "primary" "no" 206 "yes" "no" "unknown" 20 "may" 205 2 -1 0 "unknown" "no"
"4558" 59 "blue-collar" "married" "primary" "no" 14 "yes" "yes" "unknown" 20 "may" 355 1 -1 0 "unknown" "no"
"4564" 32 "blue-collar" "single" "primary" "no" 1660 "no" "no" "unknown" 20 "may" 14 1 -1 0 "unknown" "no"
"4565" 30 "blue-collar" "married" "secondary" "no" 673 "yes" "no" "unknown" 20 "may" 610 2 -1 0 "unknown" "no"
"4571" 36 "blue-collar" "married" "primary" "no" 8135 "yes" "no" "unknown" 20 "may" 522 1 -1 0 "unknown" "no"
"4573" 39 "blue-collar" "single" "secondary" "no" 4286 "yes" "no" "unknown" 20 "may" 1376 2 -1 0 "unknown" "no"
"4579" 34 "blue-collar" "single" "primary" "no" 709 "yes" "no" "unknown" 20 "may" 106 1 -1 0 "unknown" "no"
"4583" 33 "blue-collar" "married" "secondary" "no" 3259 "yes" "no" "unknown" 20 "may" 182 1 -1 0 "unknown" "no"
"4586" 35 "blue-collar" "married" "secondary" "no" 2688 "yes" "no" "unknown" 20 "may" 281 1 -1 0 "unknown" "no"
"4591" 43 "blue-collar" "married" "primary" "no" 0 "yes" "no" "unknown" 20 "may" 592 1 -1 0 "unknown" "no"
"4593" 38 "blue-collar" "married" "primary" "no" 178 "yes" "no" "unknown" 20 "may" 245 1 -1 0 "unknown" "no"
"4597" 31 "blue-collar" "single" "secondary" "no" 5607 "no" "no" "unknown" 20 "may" 261 1 -1 0 "unknown" "no"
"4598" 32 "blue-collar" "married" "primary" "no" 8291 "no" "no" "unknown" 20 "may" 131 1 -1 0 "unknown" "no"
"4599" 37 "blue-collar" "single" "primary" "no" 6969 "yes" "no" "unknown" 20 "may" 412 1 -1 0 "unknown" "no"
"4603" 34 "blue-collar" "married" "primary" "no" 500 "yes" "no" "unknown" 20 "may" 324 1 -1 0 "unknown" "no"
"4604" 32 "blue-collar" "married" "secondary" "no" 113 "yes" "yes" "unknown" 20 "may" 235 2 -1 0 "unknown" "no"
"4606" 33 "blue-collar" "married" "primary" "no" 3512 "yes" "no" "unknown" 20 "may" 697 2 -1 0 "unknown" "no"
"4609" 37 "blue-collar" "married" "primary" "no" 660 "yes" "yes" "unknown" 20 "may" 170 2 -1 0 "unknown" "no"
"4614" 33 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "unknown" 20 "may" 114 1 -1 0 "unknown" "no"
"4615" 33 "blue-collar" "married" "secondary" "no" 10 "yes" "yes" "unknown" 20 "may" 107 1 -1 0 "unknown" "no"
"4616" 39 "blue-collar" "married" "primary" "no" 451 "yes" "no" "unknown" 20 "may" 383 1 -1 0 "unknown" "no"
"4617" 37 "blue-collar" "divorced" "secondary" "no" 614 "yes" "no" "unknown" 20 "may" 185 1 -1 0 "unknown" "no"
"4620" 31 "blue-collar" "single" "primary" "no" 5058 "yes" "no" "unknown" 20 "may" 157 1 -1 0 "unknown" "no"
"4631" 43 "blue-collar" "married" "primary" "yes" -635 "yes" "no" "unknown" 20 "may" 37 9 -1 0 "unknown" "no"
"4632" 34 "blue-collar" "married" "secondary" "no" 1298 "yes" "no" "unknown" 20 "may" 120 1 -1 0 "unknown" "no"
"4633" 36 "blue-collar" "married" "secondary" "no" 1797 "yes" "yes" "unknown" 20 "may" 185 2 -1 0 "unknown" "no"
"4636" 32 "blue-collar" "married" "secondary" "no" 4996 "yes" "no" "unknown" 20 "may" 205 2 -1 0 "unknown" "no"
"4637" 31 "blue-collar" "married" "secondary" "no" 213 "yes" "no" "unknown" 20 "may" 74 2 -1 0 "unknown" "no"
"4638" 31 "blue-collar" "married" "primary" "no" 26 "yes" "no" "unknown" 20 "may" 51 26 -1 0 "unknown" "no"
"4644" 39 "blue-collar" "married" "primary" "no" 1411 "yes" "no" "unknown" 20 "may" 625 2 -1 0 "unknown" "no"
"4646" 40 "blue-collar" "married" "unknown" "no" 486 "yes" "no" "unknown" 20 "may" 97 8 -1 0 "unknown" "no"
"4649" 32 "blue-collar" "married" "secondary" "no" 2366 "yes" "no" "unknown" 20 "may" 127 2 -1 0 "unknown" "no"
"4650" 34 "blue-collar" "married" "secondary" "no" 2700 "yes" "no" "unknown" 20 "may" 446 2 -1 0 "unknown" "no"
"4651" 59 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "unknown" 20 "may" 217 4 -1 0 "unknown" "no"
"4652" 39 "blue-collar" "married" "primary" "no" 622 "yes" "no" "unknown" 20 "may" 169 1 -1 0 "unknown" "no"
"4655" 35 "blue-collar" "married" "secondary" "no" 67 "no" "no" "unknown" 20 "may" 60 6 -1 0 "unknown" "no"
"4659" 58 "blue-collar" "married" "primary" "no" 99 "yes" "no" "unknown" 20 "may" 215 3 -1 0 "unknown" "no"
"4666" 31 "blue-collar" "married" "secondary" "no" 1787 "yes" "no" "unknown" 20 "may" 201 4 -1 0 "unknown" "no"
"4674" 31 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "unknown" 20 "may" 134 1 -1 0 "unknown" "no"
"4676" 36 "blue-collar" "married" "primary" "no" 408 "yes" "yes" "unknown" 20 "may" 1063 2 -1 0 "unknown" "yes"
"4680" 39 "blue-collar" "married" "secondary" "no" 0 "yes" "no" "unknown" 20 "may" 165 2 -1 0 "unknown" "no"
"4687" 37 "blue-collar" "married" "secondary" "no" 32 "yes" "no" "unknown" 20 "may" 146 2 -1 0 "unknown" "no"
"4689" 44 "blue-collar" "married" "secondary" "no" 1081 "yes" "no" "unknown" 20 "may" 304 2 -1 0 "unknown" "no"
"4690" 45 "blue-collar" "married" "primary" "no" 4170 "yes" "yes" "unknown" 20 "may" 114 3 -1 0 "unknown" "no"
"4691" 36 "blue-collar" "single" "secondary" "no" 3111 "yes" "no" "unknown" 20 "may" 445 2 -1 0 "unknown" "no"
"4692" 27 "blue-collar" "single" "unknown" "no" 89 "yes" "no" "unknown" 20 "may" 139 5 -1 0 "unknown" "no"
"4693" 27 "blue-collar" "single" "secondary" "no" 317 "yes" "no" "unknown" 20 "may" 16 10 -1 0 "unknown" "no"
"4694" 48 "blue-collar" "married" "secondary" "no" 5058 "no" "no" "unknown" 20 "may" 169 4 -1 0 "unknown" "no"
"4695" 41 "blue-collar" "married" "secondary" "no" 2852 "yes" "no" "unknown" 20 "may" 125 3 -1 0 "unknown" "no"
"4696" 36 "blue-collar" "single" "secondary" "no" 2390 "yes" "no" "unknown" 20 "may" 446 12 -1 0 "unknown" "no"
"4701" 31 "blue-collar" "married" "primary" "no" 855 "yes" "yes" "unknown" 20 "may" 172 4 -1 0 "unknown" "no"
"4705" 58 "blue-collar" "married" "primary" "no" 23 "yes" "no" "unknown" 20 "may" 91 6 -1 0 "unknown" "no"
"4706" 40 "blue-collar" "married" "unknown" "no" 222 "yes" "no" "unknown" 20 "may" 465 8 -1 0 "unknown" "no"
"4707" 36 "blue-collar" "married" "secondary" "no" 362 "yes" "no" "unknown" 20 "may" 274 2 -1 0 "unknown" "no"
"4709" 37 "blue-collar" "married" "secondary" "no" 426 "yes" "no" "unknown" 20 "may" 300 3 -1 0 "unknown" "no"
"4710" 30 "blue-collar" "married" "secondary" "no" 5143 "yes" "yes" "unknown" 20 "may" 236 2 -1 0 "unknown" "no"
"4711" 32 "blue-collar" "married" "primary" "no" 80 "yes" "no" "unknown" 20 "may" 614 2 -1 0 "unknown" "no"
"4713" 32 "blue-collar" "married" "primary" "no" 7406 "yes" "no" "unknown" 20 "may" 418 2 -1 0 "unknown" "no"
"4715" 39 "blue-collar" "divorced" "secondary" "no" 226 "yes" "no" "unknown" 20 "may" 221 2 -1 0 "unknown" "no"
"4720" 35 "blue-collar" "married" "unknown" "no" 4822 "yes" "no" "unknown" 20 "may" 843 2 -1 0 "unknown" "yes"
"4722" 31 "blue-collar" "single" "primary" "no" 1097 "yes" "no" "unknown" 20 "may" 485 3 -1 0 "unknown" "no"
"4725" 35 "blue-collar" "single" "secondary" "no" 275 "yes" "no" "unknown" 20 "may" 243 2 -1 0 "unknown" "no"
"4726" 38 "blue-collar" "married" "secondary" "no" 526 "yes" "no" "unknown" 20 "may" 919 2 -1 0 "unknown" "no"
"4727" 34 "blue-collar" "married" "secondary" "no" 1831 "yes" "no" "unknown" 20 "may" 203 2 -1 0 "unknown" "no"
"4728" 35 "blue-collar" "married" "secondary" "no" 514 "yes" "no" "unknown" 20 "may" 247 2 -1 0 "unknown" "no"
"4733" 32 "blue-collar" "married" "secondary" "no" 2561 "yes" "no" "unknown" 20 "may" 135 2 -1 0 "unknown" "no"
"4735" 38 "blue-collar" "married" "primary" "no" 0 "yes" "yes" "unknown" 20 "may" 165 2 -1 0 "unknown" "no"
"4736" 31 "blue-collar" "married" "secondary" "no" 897 "yes" "no" "unknown" 20 "may" 26 2 -1 0 "unknown" "no"
"4740" 32 "blue-collar" "married" "secondary" "no" 3514 "yes" "no" "unknown" 20 "may" 226 2 -1 0 "unknown" "no"
"4742" 40 "blue-collar" "married" "primary" "no" 236 "yes" "no" "unknown" 20 "may" 167 2 -1 0 "unknown" "no"
"4747" 50 "blue-collar" "married" "primary" "no" 2610 "yes" "yes" "unknown" 20 "may" 181 6 -1 0 "unknown" "no"
"4748" 30 "blue-collar" "single" "secondary" "no" 178 "yes" "no" "unknown" 20 "may" 747 5 -1 0 "unknown" "no"
"4749" 34 "blue-collar" "married" "unknown" "no" 1117 "yes" "no" "unknown" 20 "may" 214 1 -1 0 "unknown" "no"
"4752" 55 "blue-collar" "married" "primary" "no" 2144 "yes" "no" "unknown" 20 "may" 129 8 -1 0 "unknown" "no"
"4754" 41 "blue-collar" "married" "primary" "no" 1250 "yes" "no" "unknown" 20 "may" 1392 2 -1 0 "unknown" "yes"
"4757" 26 "blue-collar" "single" "secondary" "no" 972 "yes" "no" "unknown" 20 "may" 177 10 -1 0 "unknown" "no"
"4758" 60 "blue-collar" "married" "primary" "no" 674 "yes" "no" "unknown" 20 "may" 273 4 -1 0 "unknown" "no"
"4759" 57 "blue-collar" "married" "secondary" "no" 258 "yes" "no" "unknown" 20 "may" 480 4 -1 0 "unknown" "no"
"4760" 37 "blue-collar" "single" "unknown" "no" 3044 "yes" "no" "unknown" 20 "may" 152 1 -1 0 "unknown" "no"
"4761" 39 "blue-collar" "married" "primary" "no" -197 "yes" "no" "unknown" 20 "may" 204 2 -1 0 "unknown" "no"
"4762" 39 "blue-collar" "married" "unknown" "no" 1096 "no" "no" "unknown" 20 "may" 246 3 -1 0 "unknown" "no"
"4764" 35 "blue-collar" "married" "secondary" "no" 274 "yes" "no" "unknown" 20 "may" 190 1 -1 0 "unknown" "no"
"4765" 30 "blue-collar" "married" "secondary" "no" 1445 "yes" "no" "unknown" 20 "may" 140 1 -1 0 "unknown" "no"
"4766" 31 "blue-collar" "married" "secondary" "no" 3311 "yes" "no" "unknown" 20 "may" 719 1 -1 0 "unknown" "yes"
"4767" 32 "blue-collar" "married" "secondary" "no" 157 "yes" "no" "unknown" 20 "may" 315 1 -1 0 "unknown" "no"
"4771" 34 "blue-collar" "married" "secondary" "no" 120 "yes" "no" "unknown" 21 "may" 369 1 -1 0 "unknown" "no"
"4772" 39 "blue-collar" "married" "primary" "no" 5 "yes" "no" "unknown" 21 "may" 167 1 -1 0 "unknown" "no"
"4776" 35 "blue-collar" "married" "primary" "no" 2730 "yes" "no" "unknown" 21 "may" 65 1 -1 0 "unknown" "no"
"4777" 38 "blue-collar" "married" "secondary" "no" 1663 "yes" "no" "unknown" 21 "may" 93 1 -1 0 "unknown" "no"
"4778" 39 "blue-collar" "married" "primary" "no" 1966 "yes" "no" "unknown" 21 "may" 181 1 -1 0 "unknown" "no"
"4787" 32 "blue-collar" "married" "primary" "no" -457 "yes" "yes" "unknown" 21 "may" 288 1 -1 0 "unknown" "no"
"4788" 34 "blue-collar" "divorced" "secondary" "no" 0 "no" "yes" "unknown" 21 "may" 339 1 -1 0 "unknown" "no"
"4791" 42 "blue-collar" "married" "primary" "no" 714 "yes" "no" "unknown" 21 "may" 18 28 -1 0 "unknown" "no"
"4794" 35 "blue-collar" "married" "secondary" "no" 592 "yes" "no" "unknown" 21 "may" 74 1 -1 0 "unknown" "no"
"4801" 34 "blue-collar" "single" "secondary" "no" 558 "yes" "no" "unknown" 21 "may" 43 1 -1 0 "unknown" "no"
"4806" 34 "blue-collar" "married" "primary" "no" -167 "yes" "no" "unknown" 21 "may" 201 1 -1 0 "unknown" "no"
"4807" 39 "blue-collar" "married" "primary" "no" 4146 "yes" "yes" "unknown" 21 "may" 353 1 -1 0 "unknown" "no"
"4814" 31 "blue-collar" "single" "primary" "no" 216 "yes" "no" "unknown" 21 "may" 565 1 -1 0 "unknown" "yes"
"4818" 33 "blue-collar" "single" "secondary" "no" 2764 "yes" "no" "unknown" 21 "may" 118 1 -1 0 "unknown" "no"
"4819" 34 "blue-collar" "married" "secondary" "no" 1207 "yes" "no" "unknown" 21 "may" 905 1 -1 0 "unknown" "yes"
"4821" 39 "blue-collar" "divorced" "unknown" "no" 528 "yes" "no" "unknown" 21 "may" 111 5 -1 0 "unknown" "no"
"4826" 35 "blue-collar" "single" "secondary" "no" 470 "yes" "no" "unknown" 21 "may" 123 1 -1 0 "unknown" "no"
"4828" 40 "blue-collar" "married" "primary" "no" 1136 "yes" "no" "unknown" 21 "may" 86 1 -1 0 "unknown" "no"
"4829" 38 "blue-collar" "married" "secondary" "no" 620 "yes" "yes" "unknown" 21 "may" 420 1 -1 0 "unknown" "no"
"4830" 33 "blue-collar" "single" "secondary" "no" 17 "yes" "no" "unknown" 21 "may" 288 1 -1 0 "unknown" "no"
"4838" 39 "blue-collar" "married" "secondary" "no" 804 "yes" "no" "unknown" 21 "may" 166 1 -1 0 "unknown" "no"
"4840" 31 "blue-collar" "single" "secondary" "no" 6982 "yes" "no" "unknown" 21 "may" 353 1 -1 0 "unknown" "no"
"4843" 34 "blue-collar" "married" "secondary" "no" 528 "yes" "no" "unknown" 21 "may" 85 1 -1 0 "unknown" "no"
"4854" 26 "blue-collar" "married" "primary" "no" 0 "yes" "no" "unknown" 21 "may" 425 1 -1 0 "unknown" "no"
"4858" 34 "blue-collar" "married" "secondary" "no" 405 "yes" "no" "unknown" 21 "may" 103 1 -1 0 "unknown" "no"
"4865" 34 "blue-collar" "single" "secondary" "no" 3773 "yes" "no" "unknown" 21 "may" 287 1 -1 0 "unknown" "no"
"4870" 31 "blue-collar" "married" "secondary" "no" 1914 "yes" "no" "unknown" 21 "may" 192 1 -1 0 "unknown" "no"
"4873" 33 "blue-collar" "married" "primary" "no" 256 "yes" "no" "unknown" 21 "may" 151 2 -1 0 "unknown" "no"
"4874" 31 "blue-collar" "married" "secondary" "no" 435 "yes" "no" "unknown" 21 "may" 204 1 -1 0 "unknown" "no"
"4877" 33 "blue-collar" "married" "secondary" "no" 467 "yes" "no" "unknown" 21 "may" 494 2 -1 0 "unknown" "no"
"4878" 32 "blue-collar" "married" "primary" "no" 323 "yes" "no" "unknown" 21 "may" 530 2 -1 0 "unknown" "no"
"4881" 51 "blue-collar" "divorced" "secondary" "no" 44 "no" "no" "unknown" 21 "may" 137 2 -1 0 "unknown" "no"
"4882" 30 "blue-collar" "married" "primary" "no" 453 "yes" "no" "unknown" 21 "may" 445 2 -1 0 "unknown" "no"
"4885" 31 "blue-collar" "married" "secondary" "no" 1243 "yes" "no" "unknown" 21 "may" 32 1 -1 0 "unknown" "no"
"4887" 33 "blue-collar" "single" "primary" "no" 599 "yes" "no" "unknown" 21 "may" 29 1 -1 0 "unknown" "no"
"4888" 31 "blue-collar" "married" "secondary" "no" 3176 "yes" "no" "unknown" 21 "may" 220 1 -1 0 "unknown" "no"
"4890" 36 "blue-collar" "divorced" "primary" "no" 3202 "yes" "no" "unknown" 21 "may" 290 2 -1 0 "unknown" "no"
"4893" 35 "blue-collar" "married" "secondary" "no" -557 "yes" "yes" "unknown" 21 "may" 249 1 -1 0 "unknown" "no"
"4896" 23 "blue-collar" "single" "secondary" "no" 9 "yes" "no" "unknown" 21 "may" 544 1 -1 0 "unknown" "no"
"4897" 33 "blue-collar" "married" "secondary" "no" 1624 "yes" "yes" "unknown" 21 "may" 951 2 -1 0 "unknown" "no"
"4898" 30 "blue-collar" "single" "secondary" "yes" 239 "yes" "no" "unknown" 21 "may" 412 1 -1 0 "unknown" "yes"
"4903" 29 "blue-collar" "divorced" "secondary" "no" -300 "no" "no" "unknown" 21 "may" 192 1 -1 0 "unknown" "no"
"4906" 33 "blue-collar" "married" "primary" "no" 141 "yes" "no" "unknown" 21 "may" 578 2 -1 0 "unknown" "no"
"4912" 30 "blue-collar" "single" "primary" "no" 546 "yes" "no" "unknown" 21 "may" 396 1 -1 0 "unknown" "no"
"4918" 27 "blue-collar" "married" "secondary" "no" 1600 "yes" "no" "unknown" 21 "may" 135 1 -1 0 "unknown" "no"
"4919" 39 "blue-collar" "married" "primary" "no" 774 "yes" "no" "unknown" 21 "may" 29 1 -1 0 "unknown" "no"
"4922" 40 "blue-collar" "single" "secondary" "no" 1066 "yes" "no" "unknown" 21 "may" 171 1 -1 0 "unknown" "no"
"4923" 31 "blue-collar" "married" "secondary" "no" 932 "yes" "no" "unknown" 21 "may" 229 2 -1 0 "unknown" "no"
"4924" 32 "blue-collar" "single" "primary" "no" 557 "yes" "no" "unknown" 21 "may" 112 2 -1 0 "unknown" "no"
"4927" 38 "blue-collar" "single" "primary" "no" 350 "yes" "no" "unknown" 21 "may" 35 1 -1 0 "unknown" "no"
"4931" 27 "blue-collar" "single" "secondary" "no" 0 "yes" "no" "unknown" 21 "may" 504 1 -1 0 "unknown" "no"
"4933" 31 "blue-collar" "single" "secondary" "no" 58 "yes" "no" "unknown" 21 "may" 542 1 -1 0 "unknown" "no"
"4934" 33 "blue-collar" "married" "secondary" "no" 932 "yes" "no" "unknown" 21 "may" 226 1 -1 0 "unknown" "no"
"4937" 37 "blue-collar" "single" "secondary" "no" 2032 "yes" "no" "unknown" 21 "may" 158 2 -1 0 "unknown" "no"
"4946" 37 "blue-collar" "married" "primary" "no" 204 "yes" "no" "unknown" 21 "may" 161 4 -1 0 "unknown" "no"
"4947" 49 "blue-collar" "divorced" "primary" "no" 2262 "yes" "no" "unknown" 21 "may" 125 3 -1 0 "unknown" "no"
"4949" 36 "blue-collar" "married" "primary" "no" 599 "yes" "no" "unknown" 21 "may" 649 2 -1 0 "unknown" "yes"
"4955" 37 "blue-collar" "single" "secondary" "no" 13156 "yes" "no" "unknown" 21 "may" 240 1 -1 0 "unknown" "no"
"4956" 34 "blue-collar" "married" "secondary" "no" 622 "yes" "no" "unknown" 21 "may" 145 1 -1 0 "unknown" "no"
"4958" 32 "blue-collar" "single" "secondary" "no" 1067 "yes" "no" "unknown" 21 "may" 39 2 -1 0 "unknown" "no"
"4963" 32 "blue-collar" "married" "primary" "no" 131 "yes" "no" "unknown" 21 "may" 212 2 -1 0 "unknown" "no"
"4965" 52 "blue-collar" "married" "secondary" "no" 289 "yes" "no" "unknown" 21 "may" 45 13 -1 0 "unknown" "no"
"4966" 32 "blue-collar" "single" "secondary" "no" 15341 "no" "no" "unknown" 21 "may" 738 3 -1 0 "unknown" "no"
"4978" 37 "blue-collar" "married" "primary" "no" 3242 "yes" "no" "unknown" 21 "may" 233 1 -1 0 "unknown" "no"
"4979" 32 "blue-collar" "single" "secondary" "no" 435 "yes" "no" "unknown" 21 "may" 373 2 -1 0 "unknown" "no"
"4980" 32 "blue-collar" "single" "secondary" "no" 2696 "yes" "no" "unknown" 21 "may" 445 1 -1 0 "unknown" "no"
"4981" 29 "blue-collar" "single" "secondary" "no" 0 "no" "no" "unknown" 21 "may" 623 1 -1 0 "unknown" "no"
"4982" 34 "blue-collar" "married" "primary" "no" 218 "yes" "yes" "unknown" 21 "may" 260 1 -1 0 "unknown" "no"
"4985" 32 "blue-collar" "single" "secondary" "no" 1721 "yes" "no" "unknown" 21 "may" 650 2 -1 0 "unknown" "no"
"4989" 35 "blue-collar" "married" "secondary" "no" 463 "yes" "no" "unknown" 21 "may" 104 1 -1 0 "unknown" "no"
"4998" 34 "blue-collar" "married" "secondary" "no" 5304 "yes" "no" "unknown" 21 "may" 51 2 -1 0 "unknown" "no"
"5008" 32 "blue-collar" "married" "primary" "no" 29050 "yes" "yes" "unknown" 21 "may" 563 2 -1 0 "unknown" "no"
"5009" 27 "blue-collar" "single" "secondary" "no" 1279 "yes" "yes" "unknown" 21 "may" 450 1 -1 0 "unknown" "no"
"5024" 25 "blue-collar" "single" "secondary" "no" 491 "yes" "no" "unknown" 21 "may" 393 1 -1 0 "unknown" "no"
"5027" 39 "blue-collar" "single" "secondary" "no" 1961 "no" "no" "unknown" 21 "may" 216 1 -1 0 "unknown" "no"
"5032" 48 "blue-collar" "divorced" "primary" "no" 338 "yes" "no" "unknown" 21 "may" 38 12 -1 0 "unknown" "no"
"5033" 32 "blue-collar" "married" "primary" "no" 885 "yes" "no" "unknown" 21 "may" 127 2 -1 0 "unknown" "no"
"5034" 32 "blue-collar" "married" "secondary" "no" 564 "yes" "no" "unknown" 21 "may" 660 1 -1 0 "unknown" "no"
"5038" 32 "blue-collar" "married" "secondary" "no" -325 "yes" "yes" "unknown" 21 "may" 171 1 -1 0 "unknown" "no"
"5040" 32 "blue-collar" "married" "secondary" "no" 0 "yes" "yes" "unknown" 21 "may" 143 2 -1 0 "unknown" "no"
"5041" 28 "blue-collar" "single" "primary" "no" 722 "yes" "no" "unknown" 21 "may" 150 1 -1 0 "unknown" "no"
"5045" 57 "blue-collar" "married" "primary" "no" 42 "yes" "no" "unknown" 21 "may" 384 3 -1 0 "unknown" "no"
"5051" 33 "blue-collar" "married" "primary" "no" 754 "yes" "no" "unknown" 21 "may" 811 2 -1 0 "unknown" "no"
"5055" 32 "blue-collar" "single" "secondary" "no" 5252 "yes" "no" "unknown" 21 "may" 1162 2 -1 0 "unknown" "no"
"5057" 28 "blue-collar" "married" "secondary" "no" -114 "yes" "no" "unknown" 21 "may" 244 2 -1 0 "unknown" "no"
"5059" 37 "blue-collar" "married" "primary" "no" 5643 "yes" "no" "unknown" 21 "may" 295 1 -1 0 "unknown" "no"
"5060" 29 "blue-collar" "single" "secondary" "no" 445 "yes" "no" "unknown" 21 "may" 139 2 -1 0 "unknown" "no"
"5064" 37 "blue-collar" "single" "unknown" "no" -114 "yes" "no" "unknown" 21 "may" 113 2 -1 0 "unknown" "no"
"5068" 35 "blue-collar" "married" "primary" "no" 3468 "yes" "no" "unknown" 21 "may" 72 3 -1 0 "unknown" "no"
"5069" 24 "blue-collar" "single" "secondary" "no" 171 "yes" "no" "unknown" 21 "may" 151 2 -1 0 "unknown" "no"
"5070" 35 "blue-collar" "married" "primary" "no" 453 "yes" "no" "unknown" 21 "may" 312 2 -1 0 "unknown" "no"
"5071" 40 "blue-collar" "married" "primary" "no" 558 "yes" "yes" "unknown" 21 "may" 56 3 -1 0 "unknown" "no"
"5073" 38 "blue-collar" "single" "primary" "no" -100 "yes" "no" "unknown" 21 "may" 189 2 -1 0 "unknown" "no"
"5076" 34 "blue-collar" "married" "secondary" "no" 223 "yes" "no" "unknown" 21 "may" 91 3 -1 0 "unknown" "no"
"5081" 39 "blue-collar" "married" "secondary" "no" 5853 "yes" "no" "unknown" 21 "may" 210 2 -1 0 "unknown" "no"
"5083" 34 "blue-collar" "married" "secondary" "no" 1739 "yes" "yes" "unknown" 21 "may" 213 2 -1 0 "unknown" "no"
"5085" 35 "blue-collar" "married" "primary" "no" 1176 "yes" "no" "unknown" 21 "may" 166 2 -1 0 "unknown" "no"
"5093" 27 "blue-collar" "single" "secondary" "no" -208 "yes" "no" "unknown" 21 "may" 127 2 -1 0 "unknown" "no"
"5096" 33 "blue-collar" "single" "primary" "no" 1390 "yes" "no" "unknown" 21 "may" 192 1 -1 0 "unknown" "no"
"5097" 37 "blue-collar" "married" "secondary" "no" 1818 "yes" "no" "unknown" 21 "may" 273 1 -1 0 "unknown" "no"
"5098" 37 "blue-collar" "married" "primary" "no" 543 "yes" "no" "unknown" 21 "may" 281 1 -1 0 "unknown" "no"
"5099" 31 "blue-collar" "married" "secondary" "no" 3298 "yes" "no" "unknown" 21 "may" 175 2 -1 0 "unknown" "no"
